fecha,tienda,producto,precio_unitario,cantidad
2025-03-10,Grant-Wolf,Móvil,544.77,3
2025-04-30,"Tucker, Torres and Olson",Móvil,1276.29,3
2025-03-15,"Burton, Mooney and Stevenson",Accesorio,1041.91,5
2024-07-14,Spears-Brown,Accesorio,1507.06,2
2024-08-11,"Williams, Erickson and Price",Móvil,254.66,1
2025-04-29,White LLC,Móvil,432.54,3
2025-04-06,"Miller, King and Young",Accesorio,1375.27,1
2025-05-23,Webb Group,Accesorio,1442.43,1
2025-01-13,"Miranda, Rodriguez and Myers",Accesorio,1771.45,1
2025-06-04,"Davis, Petersen and Atkins",Accesorio,637.83,3
2024-09-10,"Pearson, Copeland and Cox",Accesorio,950.02,4
2024-10-17,Smith-French,Móvil,1366.64,2
2024-08-15,Gutierrez LLC,Accesorio,527.76,4
2024-11-12,Davidson LLC,Accesorio,1099.46,1
2024-12-09,Myers-Simon,Accesorio,1636.75,3
2024-08-12,"Meyer, Mcbride and Smith",Accesorio,1934.07,3
2024-09-30,Massey Ltd,Tablet,1384.07,2
2024-06-25,"Moore, Harris and Robinson",Tablet,1686.66,3
2024-07-29,"Thompson, Wallace and Hancock",Móvil,1195.49,2
2025-06-09,Goodman LLC,Accesorio,1512.31,3
2024-07-29,"Perez, Peterson and Gutierrez",Portátil,1926.49,2
2024-07-25,"Vaughn, Hernandez and Sanford",Accesorio,809.12,4
2025-04-14,"Smith, Cameron and Vincent",Accesorio,598.72,3
2025-02-14,"Aguilar, Wagner and Mercer",Móvil,93.93,4
2025-06-01,"Jones, Rogers and Sellers",Accesorio,961.13,1
2025-06-02,Mckinney Inc,Tablet,1213.71,3
2025-02-08,Shaw Inc,Móvil,631.19,1
2024-11-30,"Johnson, Crosby and Walsh",Tablet,1521.04,2
2024-11-15,Perez-Curtis,Móvil,165.82,5
2025-05-22,Castillo-Hunter,Portátil,1588.09,1
2025-02-05,Perry LLC,Tablet,1490.03,4
2025-01-11,Rogers-Lee,Tablet,826.93,5
2025-06-05,Carr-Love,Móvil,522.23,3
2025-02-12,"Ramirez, Kaiser and Wall",Tablet,719.64,5
2024-12-09,Reed Ltd,Tablet,1326.65,4
2024-08-24,"Rodriguez, Harris and Page",Tablet,529.7,2
2025-03-10,Bruce Group,Móvil,1736.59,2
2025-05-27,Perry-Rivas,Accesorio,888.18,1
2025-01-12,Williams-Drake,Portátil,1730.32,1
2025-03-26,Brown Group,Tablet,959.51,5
2024-12-13,"Brown, Clarke and Martinez",Portátil,186.77,2
2025-04-23,Rivera-Campbell,Tablet,1190.58,3
2025-04-21,Pope-Munoz,Accesorio,201.7,5
2024-12-13,Lloyd PLC,Accesorio,1675.42,1
2025-05-28,Romero and Sons,Portátil,1117.86,3
2025-05-11,"Jones, Martinez and Matthews",Móvil,1510.31,4
2024-11-21,Adams-Davis,Tablet,833.5,1
2024-11-06,Russell LLC,Tablet,1473.82,4
2024-11-21,Taylor-Barrera,Accesorio,878.85,1
2024-08-12,Warner Group,Accesorio,1046.69,1
2024-07-22,"Rios, Douglas and Erickson",Tablet,1455.07,5
2025-01-05,Preston and Sons,Accesorio,829.8,4
2025-01-04,"Foley, Carpenter and Phillips",Móvil,1430.93,1
2025-02-13,"Olsen, Yang and Flores",Tablet,1438.43,3
2024-12-05,Boyer-Jones,Accesorio,719.03,5
2025-05-01,"Herrera, Kim and Garrett",Tablet,82.71,5
2024-06-19,"Frye, Sexton and Mann",Portátil,588.64,2
2025-01-12,Terry PLC,Móvil,1398.73,1
2024-10-17,Garner-Robertson,Móvil,1169.79,2
2024-08-03,Elliott Ltd,Accesorio,874.49,3
2025-06-04,Chung-Sherman,Portátil,665.31,4
2025-03-16,Roman-Bradshaw,Móvil,1265.13,4
2025-01-10,Miller-Walsh,Móvil,1833.52,1
2024-06-24,Rodriguez-Hampton,Tablet,156.85,1
2025-02-13,Johnson-Schmidt,Móvil,1757.56,5
2024-12-25,Taylor-Caldwell,Accesorio,783.39,3
2024-06-23,House Ltd,Accesorio,649.68,2
2024-08-30,"Garcia, Jones and Smith",Móvil,1125.94,1
2025-05-13,"Simmons, Phelps and Patterson",Tablet,934.88,5
2024-09-01,Blackburn and Sons,Tablet,376.94,4
2025-02-04,Phillips LLC,Tablet,1736.25,2
2024-12-14,Ward-Webb,Portátil,416.56,5
2024-11-28,Riley Ltd,Tablet,599.95,1
2024-06-13,Hopkins-Nguyen,Móvil,1836.83,2
2025-04-03,Chapman Group,Accesorio,1308.02,3
2024-12-05,Green-Cardenas,Portátil,1097.68,4
2024-08-25,Jones LLC,Accesorio,654.68,4
2025-03-05,Garza Ltd,Accesorio,639.77,2
2025-06-12,Huerta-Shannon,Portátil,1940.28,3
2025-02-07,Francis-Allen,Portátil,1035.69,2
2025-02-09,Holmes-Shaw,Portátil,325.64,5
2024-12-25,Horn LLC,Tablet,431.41,4
2024-08-29,Taylor PLC,Tablet,1092.3,1
2025-04-02,Combs-Barnes,Tablet,459.57,5
2024-10-06,Waters-Kline,Tablet,1293.51,1
2025-02-19,"Murphy, Williams and Smith",Accesorio,1123.24,3
2024-07-16,Hughes-Collier,Tablet,1759.81,5
2025-01-21,Mack-Smith,Portátil,1627.25,5
2024-06-22,"Powers, Burch and Schaefer",Tablet,1426.47,1
2024-11-24,"Hunter, Flores and Long",Móvil,1943.69,5
2025-05-14,"Hall, Parker and Crawford",Accesorio,694.07,5
2024-09-10,Mullins-Hall,Portátil,784.74,3
2025-01-08,Spencer LLC,Móvil,469.51,2
2024-07-21,Andrews LLC,Portátil,1195.81,3
2025-05-25,Jimenez-Mills,Portátil,1118.08,1
2024-08-04,Haley LLC,Portátil,1985.87,5
2024-09-28,"Weaver, King and Mcguire",Portátil,1647.29,4
2024-08-16,"Jones, Miller and Leach",Móvil,555.28,5
2025-02-08,Campos PLC,Móvil,657.93,2
2024-09-30,"Smith, Carter and Stanley",Portátil,1393.82,3
2024-09-24,Edwards Group,Accesorio,1501.9,2
2025-01-26,"Hoover, Johnson and Vega",Portátil,1688.81,1
2025-03-18,Wright PLC,Móvil,173.46,3
2025-02-27,"Barnes, Mcdonald and Phelps",Móvil,970.75,2
2024-06-26,"Hughes, Martin and Luna",Tablet,226.82,1
2025-01-10,Kemp-Monroe,Tablet,1461.27,1
2025-05-06,Smith-Lewis,Móvil,536.44,3
2025-01-22,Pierce-Ferguson,Tablet,756.76,1
2024-09-25,"Lyons, Lee and Rice",Portátil,675.42,1
2024-12-16,Allen-Vaughn,Móvil,164.83,3
2025-01-07,Schultz Ltd,Tablet,70.01,4
2025-04-08,"Smith, Cruz and Reyes",Portátil,1359.85,1
2024-12-16,Kennedy LLC,Portátil,1252.45,4
2025-05-20,"Miller, Nguyen and Walker",Tablet,1247.13,3
2025-04-10,Jones Group,Tablet,673.55,4
2024-12-16,Peterson Group,Accesorio,512.89,3
2024-11-08,Snyder-Watkins,Tablet,1976.51,3
2025-06-09,"Hansen, Lawson and Hines",Portátil,1577.02,2
2025-04-29,Weeks PLC,Portátil,325.65,5
2025-06-03,Flores-Kim,Tablet,715.42,1
2024-06-25,"Weber, Odonnell and Allen",Accesorio,648.23,1
2025-04-14,Butler Group,Portátil,94.67,1
2024-11-20,"Olson, Wheeler and Schneider",Accesorio,1965.29,4
2024-09-18,"Kennedy, Mcfarland and Gray",Portátil,83.68,5
2024-10-16,Brown-Mclean,Móvil,362.07,3
2024-09-24,Woods-Green,Móvil,1610.12,1
2024-10-24,"Mcgee, Stewart and Chavez",Accesorio,1094.32,4
2025-03-20,Ramos-Turner,Móvil,346.29,1
2025-04-04,"Cochran, Colon and Schmidt",Accesorio,743.89,4
2025-06-07,Taylor-Barnes,Móvil,1318.25,4
2025-04-17,"Berry, Williams and Rodriguez",Accesorio,1911.48,1
2024-12-20,Gill Inc,Móvil,1281.28,4
2025-04-08,Fitzgerald-Alvarez,Portátil,1504.22,1
2024-09-12,Stephens LLC,Tablet,1158.97,2
2024-07-10,Patterson-Fitzgerald,Tablet,1009.94,2
2024-12-10,Banks Inc,Accesorio,145.85,2
2025-02-09,"Smith, Franklin and Harris",Móvil,334.25,1
2025-03-09,Villarreal and Sons,Accesorio,1830.09,3
2024-09-15,Park-Thompson,Tablet,1250.58,2
2024-12-07,"Benton, Williams and Dorsey",Tablet,1619.87,5
2024-09-30,"Yoder, Bennett and Watts",Accesorio,1881.59,2
2025-04-21,"Lane, Sanchez and Hanson",Tablet,222.33,3
2025-05-03,Ramirez LLC,Móvil,1806.89,1
2024-11-25,Jones-Boyer,Tablet,1369.94,5
2025-04-28,"Ruiz, Moreno and Cisneros",Portátil,1427.67,2
2024-07-31,Nichols Inc,Accesorio,81.07,4
2025-04-10,Brock LLC,Portátil,611.67,1
2025-06-12,"Russo, Thomas and Davis",Móvil,1593.03,2
2024-07-23,"Burgess, Price and Martin",Tablet,74.95,3
2025-05-19,"Blankenship, Gray and Walls",Tablet,1778.5,3
2025-05-29,Olson-Cummings,Accesorio,1911.51,4
2024-08-17,Chen Inc,Tablet,131.23,5
2024-08-28,"Cooper, Chaney and Harrison",Portátil,551.49,1
2025-03-17,"Lopez, Rose and Duncan",Tablet,899.52,3
2025-04-26,Hogan and Sons,Móvil,118.79,4
2024-08-17,"Bean, Davis and Bauer",Tablet,1272.66,3
2025-05-31,"Walker, Dixon and Terry",Accesorio,1620.26,2
2025-04-26,Lopez-Allen,Accesorio,1085.14,5
2025-01-11,"Davis, Shaw and Hill",Accesorio,1469.61,4
2024-10-25,Bridges PLC,Tablet,879.86,5
2024-08-12,"Merritt, Barron and Hendricks",Móvil,194.43,4
2024-07-14,Williams and Sons,Portátil,862.55,2
2024-10-18,Johnson and Sons,Móvil,1694.52,1
2024-12-14,Wells-Nguyen,Portátil,1984.97,2
2024-10-01,"Smith, Riggs and Riley",Accesorio,67.79,3
2025-03-16,Ward-Garcia,Accesorio,1669.88,3
2025-04-12,"Silva, Kim and Taylor",Accesorio,1809.97,1
2024-08-23,"Leon, Brown and Butler",Portátil,467.92,1
2025-04-20,Solomon-Edwards,Móvil,692.08,3
2024-09-27,"Clark, Gonzales and Williams",Tablet,1473.21,5
2025-02-16,"Thompson, Smith and Jackson",Móvil,1903.94,5
2024-10-23,Thompson-Harper,Tablet,650.68,5
2025-02-06,Foster-Fitzpatrick,Portátil,556.25,5
2025-02-11,Clark-Sanders,Portátil,1916.21,2
2024-09-10,"Carter, Williams and Harrison",Tablet,908.97,5
2025-03-12,Palmer Inc,Móvil,1197.62,1
2024-09-07,Haynes Group,Accesorio,974.75,1
2024-10-05,Robertson LLC,Tablet,1470.99,2
2025-03-26,"Porter, Duncan and Welch",Accesorio,1012.18,5
2024-11-18,King Ltd,Tablet,1735.84,5
2025-02-26,"Johnson, Bender and Brown",Accesorio,1638.65,5
2025-05-26,Price and Sons,Accesorio,1677.69,3
2025-03-21,White-Walton,Accesorio,1393.09,2
2024-08-04,Cox-Flores,Móvil,766.74,5
2024-07-09,Ferguson LLC,Móvil,1751.64,2
2024-11-26,Hernandez-Jacobson,Móvil,1447.96,1
2024-10-19,Schultz PLC,Portátil,1077.54,2
2024-10-05,Miller-Reyes,Móvil,778.36,1
2025-06-07,Burgess-Singh,Accesorio,1801.64,5
2025-03-29,Cline Inc,Tablet,882.83,3
2024-09-29,"Smith, Garcia and Green",Accesorio,995.67,4
2025-02-09,Dixon Ltd,Accesorio,1029.64,5
2025-01-27,"James, Hoover and Valenzuela",Accesorio,593.16,5
2024-09-22,Butler Ltd,Móvil,985.28,3
2024-12-09,"Roberts, Hatfield and Russo",Tablet,1170.34,5
2024-09-01,Blankenship Group,Accesorio,702.71,1
2024-10-18,Pruitt LLC,Móvil,746.96,2
2024-08-07,Schroeder PLC,Portátil,1878.38,3
2024-08-23,Newton-Boone,Tablet,1383.17,3
2024-06-18,Mcbride Ltd,Móvil,1851.34,5
2025-05-17,"Marshall, Jackson and Black",Accesorio,585.35,4
2024-06-21,Stanley Inc,Tablet,219.62,1
2025-06-10,"Conrad, Johnson and Coleman",Tablet,1942.93,4
2024-11-22,Fernandez-Young,Móvil,885.66,3
2024-09-02,Parsons Group,Portátil,1686.11,1
2025-03-19,Gibson-Hodges,Accesorio,877.58,3
2024-10-21,"Patrick, Jackson and Ellison",Móvil,573.03,4
2025-04-26,"Martin, Molina and Riley",Tablet,1584.9,1
2024-08-09,Romero Ltd,Tablet,1568.37,4
2025-05-08,Kelly Ltd,Tablet,1779.11,5
2024-08-18,"Willis, Kidd and Gomez",Accesorio,909.17,5
2024-07-23,Salas-Kelley,Accesorio,513.29,1
2024-07-26,Butler Group,Portátil,1153.16,2
2024-08-12,Rosales Inc,Tablet,1485.98,2
2024-12-04,Hatfield and Sons,Portátil,1678.39,4
2024-09-22,"Brown, Clay and Phillips",Móvil,1682.39,1
2024-07-02,"Christensen, Diaz and Harmon",Tablet,1172.43,2
2024-08-13,Burke-Cervantes,Móvil,1847.83,2
2025-03-28,Hoffman PLC,Móvil,1072.43,5
2025-05-30,Williams-Gaines,Móvil,645.35,5
2025-05-26,"Franco, Olson and Long",Móvil,985.21,4
2024-09-15,"Silva, Adams and Cameron",Portátil,1157.06,5
2025-01-04,Mclaughlin-Smith,Tablet,899.99,1
2024-09-03,Mills Ltd,Portátil,1618.71,5
2024-09-14,Roberts Group,Portátil,585.46,2
2025-02-07,Garza Inc,Móvil,1824.48,5
2024-12-18,Cook Inc,Portátil,190.38,3
2025-03-15,Pineda-Dixon,Móvil,905.34,2
2024-12-11,Cook Inc,Tablet,1599.39,5
2025-04-15,Hawkins and Sons,Accesorio,830.48,4
2024-11-30,Garcia PLC,Portátil,1860.66,3
2024-07-02,Roberts-Ruiz,Tablet,581.5,1
2025-02-20,"Rodriguez, Jones and Martinez",Tablet,527.84,2
2025-05-22,"Smith, Gonzalez and Scott",Accesorio,129.76,4
2024-11-04,"Preston, Watts and Sexton",Accesorio,1718.79,4
2024-12-23,Craig-Tucker,Móvil,1016.76,1
2024-08-28,Norman-George,Tablet,1511.3,4
2024-11-08,Ramos and Sons,Tablet,1266.9,1
2024-11-04,"Brown, Carter and Keith",Portátil,1218.64,2
2024-12-02,Hernandez PLC,Tablet,847.1,2
2024-07-21,Lee PLC,Tablet,1488.83,2
2025-01-16,"Fowler, Kelly and Mathews",Portátil,1764.98,3
2025-03-29,"Raymond, Garrett and Smith",Tablet,1459.18,2
2024-08-31,Ayala Inc,Móvil,1728.75,4
2024-11-07,Foster Ltd,Accesorio,713.36,3
2024-10-11,Brooks-Vaughn,Móvil,224.21,2
2024-11-17,"Roberts, Hansen and Williams",Accesorio,405.67,3
2025-02-11,Simmons Group,Móvil,1887.67,3
2024-12-01,Stevens and Sons,Accesorio,981.5,5
2024-09-16,"Tran, Wright and Sanchez",Tablet,612.71,4
2024-11-01,Moore-Greer,Portátil,919.33,5
2025-05-25,Campos and Sons,Portátil,1670.82,3
2024-06-17,"Hines, Howard and Greene",Portátil,1349.29,5
2024-08-01,"Khan, Sanders and Boyd",Portátil,1233.94,1
2024-12-26,Lopez-Greene,Accesorio,992.39,3
2025-01-03,Hobbs-Roberts,Portátil,348.69,3
2025-04-25,Miller PLC,Tablet,237.16,3
2025-04-05,Houston-Torres,Móvil,711.15,1
2025-06-06,Luna-Harris,Accesorio,1839.42,5
2025-04-27,Chase-Johnson,Móvil,1064.03,2
2025-03-18,"Williams, Bird and Ellis",Tablet,1342.78,4
2024-07-07,Diaz-Conner,Tablet,907.95,4
2025-06-05,Andrews-Bautista,Tablet,789.51,3
2024-09-06,Davis-Noble,Portátil,988.75,3
2025-02-10,"King, Cooper and Harris",Tablet,640.84,5
2025-05-07,"Mckee, Daniel and Davis",Tablet,1314.85,2
2024-07-01,"Smith, Patrick and Thornton",Tablet,484.18,4
2024-12-11,Patterson-Fowler,Accesorio,1331.62,1
2025-05-04,Wells Ltd,Tablet,1726.66,5
2025-05-12,Hurst PLC,Móvil,1903.96,1
2025-02-09,"Bryant, Gibson and Jones",Tablet,1546.98,1
2025-03-03,"Chapman, Hughes and Hunter",Accesorio,839.58,2
2024-08-18,Wright-Hines,Tablet,1737.0,3
2024-07-26,Medina-Rivera,Móvil,751.89,4
2025-06-12,"Barnes, Fitzpatrick and Rodriguez",Accesorio,293.73,1
2024-08-05,Lamb-Benson,Portátil,264.09,3
2024-12-31,Tran and Sons,Tablet,951.57,2
2025-04-16,"Larsen, Martin and Henry",Tablet,1248.4,3
2025-01-04,"Abbott, Hicks and Buck",Móvil,1343.26,3
2024-08-12,"Moses, Aguilar and Weber",Accesorio,310.31,3
2024-11-07,"Moreno, Garcia and Dominguez",Tablet,963.18,5
2025-02-15,"Osborne, Liu and Lee",Tablet,832.52,1
2025-03-01,Mccarthy LLC,Móvil,718.09,4
2024-08-30,Harris-Moreno,Tablet,235.7,5
2024-10-25,Maddox-Johnson,Tablet,1757.3,3
2025-04-09,Potter-Davenport,Accesorio,467.29,3
2024-09-14,"Weeks, Davis and Brady",Móvil,513.69,2
2024-06-13,Francis LLC,Tablet,1935.14,3
2024-06-26,Wood-Williams,Portátil,1676.28,5
2024-09-08,Williams Group,Tablet,997.67,5
2024-10-05,Wallace PLC,Tablet,1674.09,3
2024-12-07,"Jenkins, Yang and Thompson",Portátil,1324.56,4
2025-01-04,"Villanueva, Curry and Torres",Portátil,353.0,5
2024-11-25,Newton LLC,Tablet,1274.74,1
2025-06-12,"Washington, Carson and Greene",Móvil,850.56,2
2025-05-06,Wilson-Farrell,Móvil,1496.24,3
2025-05-15,Norris-Burnett,Accesorio,53.67,1
2024-11-09,Braun-Griffin,Accesorio,248.44,4
2025-05-22,"Valenzuela, Murray and Castro",Accesorio,1285.52,1
2025-06-06,"Ponce, Sanchez and Estrada",Tablet,1472.59,4
2025-05-11,Franco LLC,Accesorio,1454.71,2
2024-08-20,"Garner, Thomas and Holland",Tablet,292.75,3
2025-01-14,Steele-Simpson,Tablet,1165.22,1
2024-07-27,Lee-Morales,Móvil,1023.66,3
2025-03-21,Alvarez and Sons,Tablet,1442.08,4
2025-02-24,Brown-Middleton,Portátil,289.19,1
2024-10-19,Williams Inc,Móvil,1236.54,4
2024-08-25,Ortiz Group,Portátil,87.63,4
2025-04-18,Bell-Castillo,Tablet,1250.76,1
2025-06-13,Rodriguez-Moore,Portátil,1528.06,4
2024-11-23,"Moss, Harrison and Gonzales",Portátil,1883.23,4
2024-08-29,Smith-Marks,Tablet,1170.52,4
2025-03-18,Key Group,Accesorio,1416.42,2
2024-08-09,"Lawson, Johnson and Phillips",Tablet,661.94,1
2024-12-17,"Garcia, Kerr and Russell",Accesorio,1812.54,2
2024-11-05,Charles Group,Portátil,1511.06,3
2024-06-25,"Bailey, Wright and Jones",Móvil,1345.94,5
2025-02-02,Andrews LLC,Accesorio,918.08,2
2024-12-16,Nelson-Olson,Tablet,1996.52,4
2024-10-13,Mckenzie Group,Accesorio,1999.72,3
2025-04-04,"Moore, Valdez and Fleming",Tablet,1421.3,5
2024-11-19,Myers Inc,Accesorio,138.68,1
2024-10-08,"Bell, Alvarado and Lopez",Accesorio,299.77,5
2025-05-12,Scott Ltd,Móvil,576.68,1
2025-01-27,Perez-Grimes,Móvil,499.44,3
2024-08-08,"Brown, Cervantes and Reynolds",Portátil,1518.9,5
2024-11-20,Cordova-Mitchell,Portátil,195.1,2
2024-06-14,Fitzgerald and Sons,Portátil,1227.02,3
2024-09-22,"Bonilla, Wilson and Huffman",Móvil,1010.37,3
2025-06-05,Walker-Walker,Móvil,892.82,2
2024-08-12,"Mcgee, Mcintyre and Owens",Tablet,985.58,5
2025-02-11,Spencer-Jones,Accesorio,911.18,1
2025-06-05,"Johnson, Cook and Walker",Tablet,1064.31,1
2024-07-25,Parsons-Wallace,Móvil,1422.01,1
2025-01-03,"Castro, Phillips and Cook",Portátil,1832.64,2
2024-10-27,Rodriguez-Wilson,Tablet,1559.65,4
2024-11-21,"Bailey, Diaz and Jimenez",Tablet,1143.4,2
2024-10-24,Dean LLC,Accesorio,1657.51,5
2024-06-26,Schmidt-Preston,Móvil,1949.9,3
2024-09-18,Martinez and Sons,Móvil,1899.74,4
2024-10-16,"Willis, Monroe and Coffey",Móvil,1799.01,4
2024-12-29,Rios-Cantu,Tablet,1429.71,1
2024-10-07,Carlson-Sawyer,Móvil,1778.39,5
2024-09-11,Johnson-Reyes,Accesorio,886.87,5
2024-08-20,"Reed, Diaz and Olson",Portátil,222.5,2
2025-03-18,"Brennan, Griffin and Crane",Móvil,1915.98,2
2024-07-10,"Gonzalez, Rich and King",Portátil,564.52,2
2024-10-13,Conley and Sons,Tablet,1740.14,4
2024-11-26,Adams LLC,Portátil,1850.38,5
2025-04-04,Moreno-Smith,Accesorio,1589.95,5
2024-07-07,Henderson-Moore,Móvil,1693.66,5
2024-08-24,Butler-Davis,Tablet,818.91,3
2024-09-22,Jones-Hernandez,Accesorio,1929.33,3
2025-02-24,Carrillo-Wright,Accesorio,1833.69,2
2025-04-06,Bradford LLC,Móvil,780.83,3
2025-05-09,Williams-Rhodes,Tablet,608.5,1
2024-07-17,Rodriguez PLC,Portátil,1065.51,5
2025-02-20,Aguilar Group,Tablet,216.39,4
2024-07-09,"Nichols, Williams and Larsen",Accesorio,415.78,1
2025-01-18,"King, West and Gibbs",Tablet,331.55,2
2024-10-01,"Duran, Lin and Luna",Portátil,1395.53,2
2025-03-08,Pacheco Group,Accesorio,1683.13,4
2024-12-18,Webster-Guzman,Tablet,1571.63,5
2024-06-16,Boyd Inc,Tablet,1730.81,1
2024-10-09,"Drake, Franklin and Smith",Tablet,794.9,2
2025-04-21,"Williams, Martinez and Smith",Móvil,104.41,1
2024-08-31,"Franco, Morgan and Johnson",Tablet,1340.66,2
2025-04-16,Neal Inc,Móvil,523.72,3
2024-10-15,"Walker, Krueger and Holmes",Portátil,1803.83,1
2025-04-10,Patrick-Garza,Móvil,913.69,5
2024-06-26,Ali and Sons,Móvil,1827.27,1
2025-06-13,Jenkins Group,Móvil,53.16,4
2025-01-07,Johnson-Taylor,Accesorio,1844.26,4
2025-01-31,Gaines LLC,Accesorio,140.11,5
2025-05-10,Gallegos-Parsons,Portátil,1983.2,4
2024-08-04,Hernandez Ltd,Accesorio,261.39,5
2025-03-05,Knight-Shields,Móvil,1562.19,4
2024-11-05,Williams LLC,Móvil,1493.9,3
2025-01-26,"Logan, Baker and Valenzuela",Portátil,992.21,4
2025-03-05,"Jones, Jackson and Smith",Portátil,1291.19,2
2025-01-10,Sanchez Inc,Portátil,1023.03,1
2025-03-04,Mcgee-Wood,Tablet,1113.92,5
2025-06-02,Simpson-Valenzuela,Accesorio,1143.78,3
2024-07-26,Myers-Henry,Portátil,1026.96,5
2025-04-23,"Welch, Clark and Mitchell",Móvil,137.2,2
2025-01-09,Atkinson-Turner,Accesorio,1697.65,3
2025-05-18,"Leonard, Foster and Banks",Accesorio,550.57,4
2024-11-05,Williams-Cruz,Accesorio,632.1,5
2025-04-29,"Frederick, Rich and Lee",Portátil,832.49,3
2025-05-03,Boone Inc,Móvil,1237.99,1
2024-12-02,Kaiser Ltd,Accesorio,1580.02,3
2025-06-06,"Lowery, Cruz and Davis",Portátil,1932.25,4
2024-08-20,Stafford Ltd,Portátil,497.46,2
2025-04-26,Briggs-Randolph,Tablet,1637.98,1
2024-10-23,Flores-Sanders,Accesorio,1381.22,1
2024-12-14,Watts PLC,Portátil,1487.92,3
2024-08-25,Collins Inc,Portátil,416.27,5
2024-12-19,Nelson-Ochoa,Móvil,1180.18,4
2024-09-23,Leonard Group,Portátil,951.62,2
2024-12-18,Cunningham-Reilly,Portátil,1923.41,2
2024-07-28,Smith PLC,Portátil,1216.8,4
2024-10-31,Austin-Thompson,Móvil,1572.87,3
2025-02-11,"Perry, Thomas and Ellis",Móvil,832.98,1
2025-02-19,Allen PLC,Móvil,389.75,4
2024-09-07,Harrison and Sons,Portátil,1123.29,5
2025-05-10,Patel PLC,Accesorio,765.33,3
2025-03-10,"Goodwin, Cooper and Morgan",Portátil,326.05,5
2025-06-10,"Nicholson, Maxwell and Johnson",Móvil,438.02,3
2025-05-10,Shannon Inc,Móvil,1524.21,3
2024-07-15,Crawford-Gregory,Móvil,1380.76,5
2024-06-22,Elliott LLC,Portátil,58.31,3
2025-04-26,Anderson Group,Accesorio,516.66,3
2025-02-09,"Mitchell, Gibson and Waters",Portátil,986.04,3
2025-02-12,Davis-Beard,Tablet,785.89,2
2025-02-03,"Wright, Jones and Paul",Tablet,288.13,2
2024-08-20,Fitzgerald Inc,Portátil,643.3,1
2025-04-11,Massey-Goodman,Móvil,1826.22,2
2025-06-01,"Walsh, Beasley and Henderson",Móvil,219.22,3
2024-12-08,"Scott, Olson and Walters",Tablet,1050.79,5
2025-03-14,"Mcintosh, Miller and Brennan",Accesorio,1154.21,1
2024-09-29,"Hall, Wright and Harmon",Móvil,710.81,5
2025-04-18,Long Inc,Accesorio,244.93,4
2025-02-03,Harrison-Alvarez,Portátil,1721.19,1
2025-01-26,Newman-Lopez,Móvil,113.68,4
2025-05-20,Thomas-Nguyen,Accesorio,1819.73,5
2025-01-15,"Anderson, Baker and Ward",Tablet,193.74,3
2025-03-19,Hayes-White,Accesorio,59.38,1
2024-11-26,Griffin-Morgan,Accesorio,544.07,2
2024-08-12,Barrett PLC,Tablet,457.23,4
2024-12-22,Lopez-Garcia,Accesorio,1139.3,1
2025-05-17,"Parker, Carney and Perez",Accesorio,1539.73,4
2024-10-29,"Hall, Wilcox and Dawson",Accesorio,956.34,4
2024-12-25,"Collier, Marks and Thompson",Portátil,68.31,3
2025-03-26,"Flynn, Mitchell and Rivera",Móvil,654.82,5
2025-02-19,"Wilkerson, Ingram and Wright",Accesorio,1368.83,2
2025-02-10,"Collins, Mullins and Brown",Portátil,1296.15,4
2024-10-31,"Farley, Calderon and Fleming",Móvil,136.98,2
2024-08-17,Allen-Brewer,Móvil,565.18,4
2024-07-02,Collins-Miller,Accesorio,700.0,4
2024-11-13,"Padilla, Wells and Clements",Tablet,1989.36,3
2024-11-10,Newman-Fox,Portátil,1569.99,3
2025-03-30,"Chaney, Hudson and Cobb",Tablet,1798.96,1
2024-08-30,Francis-Miller,Tablet,1416.77,4
2024-09-03,"Nguyen, Higgins and Deleon",Móvil,1695.21,5
2024-10-11,"Taylor, Compton and Wilson",Portátil,1982.11,4
2025-01-04,"Kim, Hall and Chen",Portátil,1720.07,3
2025-05-30,Miller LLC,Móvil,993.12,4
2024-11-28,Freeman-Henderson,Tablet,1644.38,3
2024-11-06,Wagner PLC,Accesorio,856.44,1
2024-10-29,Carter-Choi,Portátil,259.63,4
2025-05-24,Shelton-Hudson,Accesorio,814.8,4
2025-02-27,"Sims, Hernandez and Grimes",Tablet,615.36,3
2024-08-01,Pierce Ltd,Accesorio,715.77,2
2024-07-28,Davis LLC,Accesorio,345.82,4
2024-08-17,Contreras-Carlson,Móvil,627.28,3
2024-11-04,Miller-Freeman,Tablet,1889.38,1
2025-01-13,King PLC,Móvil,1180.94,5
2025-03-20,Cunningham Group,Tablet,1915.44,4
2024-11-22,"Terry, Lambert and Ballard",Tablet,1496.2,1
2025-02-10,Smith LLC,Accesorio,788.96,5
2025-01-30,Robertson-Webb,Móvil,1848.23,4
2024-08-19,Hopkins Group,Portátil,476.04,2
2025-04-22,"Carter, Daugherty and Schwartz",Accesorio,1574.49,4
2025-05-29,Bailey-Hopkins,Portátil,1268.35,4
2025-01-25,"Gonzalez, Williams and Mcknight",Accesorio,1786.22,4
2024-07-25,Willis and Sons,Tablet,963.36,2
2025-03-11,White and Sons,Accesorio,331.41,2
2025-04-25,Harris-Hahn,Accesorio,963.45,2
2024-10-10,Ford-Lowe,Accesorio,186.03,1
2025-02-16,Wallace-King,Portátil,1895.39,2
2025-03-04,Hughes LLC,Tablet,290.25,5
