tienda,ventas_totales
Robertson and Sons,787.04
"Morris, Johnson and Lambert",786.81
"Johnson, Bernard and Watson",786.54
"Walker, Walsh and Wilson",786.05
Frost and Sons,785.92
Spears Group,785.34
"Cox, Tucker and Stokes",784.14
"Wilson, Graham and Berry",783.94
Pugh-Harmon,783.78
"Miller, Hill and Wilcox",783.4499999999999
Reynolds-Hall,782.86
Chang-Murphy,782.59
Nixon-Walters,782.42
Maxwell-Lawrence,782.38
Romero-Santos,782.25
"Powers, Clements and Cox",781.59
"Sanchez, Joseph and Mosley",780.85
"Scott, Ryan and Cruz",780.22
Mendez LLC,779.72
"Duncan, Carr and Nelson",779.69
Fuller PLC,778.44
Miller-Reyes,778.36
Scott-Molina,778.26
"Merritt, Barron and Hendricks",777.72
"Willis, Wood and Maddox",777.4
"Douglas, Delacruz and Anthony",777.27
"Barnett, Hale and Mitchell",777.05
Baldwin-Rhodes,776.71
"Patton, Parsons and Lane",776.64
"Martin, Reeves and Davis",776.4000000000001
Wilson-Mcdowell,776.16
Owen Inc,776.1
Freeman-Ryan,776.08
Ortiz-Andersen,775.92
"Arnold, Cooper and Monroe",775.8000000000001
Adams-Sanders,775.43
Jones-Herrera,774.78
"Horne, Myers and Cox",773.95
"Galvan, Lowe and Hobbs",773.32
Ramirez-Graham,773.24
"Dorsey, Parrish and Brown",772.5
Jimenez-Moore,772.24
Edwards-Baxter,771.08
"Hernandez, Fitzgerald and Pitts",770.92
Rodriguez-Davis,769.92
Cannon-Wallace,769.54
Bond-Smith,769.4
Crosby Ltd,767.61
Diaz-Collins,766.84
"Giles, Mills and Weiss",765.03
Brown-Jacobs,762.07
Stafford Inc,761.07
"Yates, Jennings and Mooney",760.34
Griffin Group,758.26
"Gilbert, Harmon and Caldwell",758.22
"Wilson, Gomez and Miller",757.49
Richards-Clarke,756.94
Flores-Martinez,756.88
Pierce-Ferguson,756.76
Berry-Randolph,756.4
"Williams, Wilson and Roman",756.33
Hayes-Campbell,756.08
"Johnson, Chaney and Jackson",756.0
Holland-Fox,753.96
"Kelly, George and Moss",753.83
Cochran-Browning,752.96
"Miller, Hall and Davis",752.38
Johnston Inc,752.28
"Tucker, Mcdonald and Sloan",752.0699999999999
Atkinson-Mitchell,751.9
"Wiggins, Soto and Carlson",751.41
Mccoy-Hamilton,751.16
Baker-Coleman,750.87
"Stewart, Burnett and Newman",750.56
"Villarreal, Glover and Coleman",750.23
Trujillo and Sons,748.6
Thomas-Tucker,748.41
"Weaver, Mccormick and Rivers",748.11
"Lloyd, Butler and Chen",747.99
Wilson-Flores,747.82
"Davidson, Hernandez and Serrano",747.32
"Brown, Gregory and Jenkins",747.17
"Waters, Gregory and Barnes",746.9
"Aguilar, Hernandez and Morris",746.85
"Jones, Solis and Shaffer",746.28
Herman-Arnold,746.1
"Jones, Sanchez and Thomas",745.17
"Ware, Meyer and Murphy",744.61
Becker-Arroyo,744.53
"Nelson, Scott and Manning",744.3000000000001
"Riggs, Roman and Rice",743.25
"Martin, Woods and Santos",741.96
Hester Inc,741.34
"Lee, Clark and Fisher",740.95
"Oliver, Stein and Wallace",739.58
"Reed, Roberts and Rice",739.5
Vaughn-Mckee,739.07
"Hughes, Rios and Farmer",737.67
Smith-Burke,736.35
"Silva, Snyder and Reeves",736.32
Coleman-Perry,736.3
"Peterson, Gomez and Ingram",736.29
Burke Inc,735.87
"Walls, Nguyen and Monroe",735.65
Bradley-Barker,735.24
Mcknight-Eaton,733.66
Peterson-Wagner,732.28
Johnson-Powell,732.04
"Hernandez, Rodriguez and Miller",731.8499999999999
"Austin, Guerra and Fox",731.8
"Rose, Rodriguez and Roberts",731.22
Schneider Ltd,724.4
"Wiley, Morgan and Smith",723.92
Wright-Lopez,723.46
"Hall, Richardson and Hartman",723.1
Washington-Harris,723.09
Cooper PLC,722.69
"Williams, Steele and Wilson",722.67
Monroe-Harrell,721.5
"Hanson, Holt and Stafford",721.4
Smith-Chambers,720.2
Morrison Group,719.49
Rodriguez-Sherman,719.3100000000001
"Cohen, Jones and Miranda",718.8
Flores-Kim,715.42
"Dickerson, Hutchinson and Cook",714.52
Hernandez-Oneill,714.52
"Lamb, Everett and Jones",712.93
"Alvarado, Murray and Bishop",712.71
"Howell, Booker and Mejia",712.45
"Allen, Carter and Rogers",712.25
Lloyd-Sandoval,712.18
Gibson-Hancock,711.98
Houston-Torres,711.15
Ford PLC,710.79
Berger PLC,709.66
Hayes PLC,709.59
"Haynes, Morales and Graham",708.24
"Fields, Bryan and Jackson",708.05
"King, Stephens and West",707.94
Guzman and Sons,707.91
"Thomas, Miller and Davis",707.5
"Torres, Hall and Lindsey",707.0
Black LLC,706.1
Thompson-Wright,706.07
Gray-Bell,703.56
Blankenship Group,702.71
Cortez-Guerra,701.92
"Odonnell, Robinson and White",701.85
Gaines LLC,700.5500000000001
Sanders Inc,700.53
Carroll-Griffin,699.92
"Williams, Ruiz and Rivera",699.6
"Berry, Green and Skinner",699.44
"Long, Schroeder and Mccarthy",698.96
"Ortega, Moore and Andrews",698.68
"Williams, Ellison and Shepherd",698.36
Liu-Jackson,698.24
Todd-Williams,697.6
"Stanley, Humphrey and Cardenas",697.43
"Willis, Johnson and Sharp",697.02
Smith-Butler,696.92
Simon-Morrison,696.45
Chapman Inc,696.08
"Lynch, Hernandez and Farmer",696.08
"Sullivan, Gonzalez and Turner",695.67
"Jackson, Nelson and Dixon",695.64
"Turner, Ellis and Terry",695.51
"Peterson, Moore and Petersen",695.15
Cruz-Waller,694.6500000000001
"Barton, Graves and Lee",694.5
White-Flores,694.01
Greene-Smith,693.86
"Hall, Harmon and Clark",693.5
Rodriguez-Mooney,693.4
Carter-Neal,693.25
"Leon, Heath and Carpenter",693.0
"Pittman, Barber and Roman",692.38
"Hess, Adams and Meyer",690.58
Rowe and Sons,690.58
Price-Carrillo,690.11
"Griffith, Lee and Moore",689.84
"Simmons, Williams and Rodriguez",689.83
Scott LLC,689.06
"Young, Carter and Romero",688.98
Wall-Underwood,688.45
"Wells, Salinas and Mullins",687.03
Johnson-Davidson,686.97
Espinoza Inc,686.94
Davila-Blake,686.2
Elliott-Martin,685.86
Abbott Inc,685.45
"Mills, Fernandez and Reynolds",684.51
Reed PLC,684.47
Craig-Wade,683.6
Montgomery-Crawford,683.04
Christian Group,682.67
Gomez-Mccormick,682.15
Valencia-Villa,682.02
"Nichols, Taylor and Peterson",681.39
Mcintyre Ltd,680.79
Young-Roy,680.51
"Martinez, Thomas and Green",680.18
"Weiss, Cole and Preston",679.56
Clark-Flores,679.47
Holland PLC,679.1500000000001
Salas-York,679.04
"Montoya, Guerrero and Perry",678.96
"Rodriguez, Thomas and Ford",678.63
"Sanders, Schmidt and Fisher",678.6
"Baker, Osborn and Mckenzie",678.52
Mcdonald-Williams,677.97
Campbell-Hogan,677.96
"Barnes, Jones and Thompson",677.86
Mccoy-Strickland,676.64
"Walker, Rice and Steele",676.44
"Whitaker, Porter and Pena",676.36
"Alexander, Robinson and Coleman",676.32
Patterson and Sons,675.86
"Lyons, Lee and Rice",675.42
"Johnson, Moody and Decker",675.1999999999999
Harding-White,674.94
"Smith, Downs and Powell",674.61
Drake Inc,674.36
Becker-Jones,673.94
"Brooks, Bowen and Gomez",673.84
"Hall, Smith and Brooks",673.51
Mclaughlin-Chandler,673.28
"Morton, Livingston and Jones",673.17
"Mcguire, Beard and Frederick",671.25
Anderson-Larson,669.84
"Carter, Valdez and Rose",669.36
Thompson-Murray,668.8
Taylor-Perry,668.32
"Lane, Sanchez and Hanson",666.99
"Baldwin, Benitez and Steele",666.79
Tran-Farmer,666.56
Lin-Rasmussen,666.55
Diaz Inc,666.09
"Nash, Gibbs and Travis",666.08
Steele Group,665.61
"Powers, Miller and Hunt",665.52
Randolph-Tate,665.44
Walker-Austin,665.2
Carr-Davila,665.05
Knight and Sons,664.47
Coleman-Salazar,664.08
Allen-Raymond,664.08
Phillips-Robinson,663.28
Castro and Sons,663.18
"King, West and Gibbs",663.1
"Garcia, Chapman and Richardson",662.96
"Lawson, Johnson and Phillips",661.94
"Dunn, Johnson and Mora",661.92
"Camacho, Garcia and Gilbert",661.88
Duncan and Sons,661.42
"Clark, Jackson and Camacho",660.78
"Burton, Austin and Montes",658.51
Todd-Holloway,658.34
Yates-Hall,658.05
"Randolph, Robertson and Kent",658.02
"Walsh, Beasley and Henderson",657.66
"Kidd, Adkins and Jones",657.0
Chen Inc,656.15
"Mayo, Ayala and Johnson",655.94
"Lowe, Carter and Hull",655.6
Lee-Coffey,654.04
"Dunn, Dickson and Everett",653.93
Myers Ltd,653.18
Aguirre LLC,653.16
"Smith, Williams and Bryant",652.88
Lutz LLC,652.86
Green-Brown,652.66
Pierce-Barber,652.58
"Davis, Harvey and Alvarado",652.38
Roberts-Jackson,652.1
"Rodriguez, Barnett and Hancock",651.66
Ward LLC,651.54
Hamilton PLC,649.75
Fleming-Hill,648.86
"Mccormick, Jones and Jordan",648.27
"Weber, Odonnell and Allen",648.23
Bowers Ltd,647.28
"Johnson, Hernandez and Stephens",646.75
"Martinez, Freeman and Smith",645.96
Howell Ltd,645.78
Klein Ltd,645.78
"Palmer, Simmons and Luna",644.72
"Bowen, Davenport and Poole",644.66
"Scott, Davis and Brown",644.33
Fitzgerald Inc,643.3
"Hayes, Henderson and Buchanan",642.25
Martinez-Rodriguez,641.97
"Nguyen, Mason and Armstrong",641.6
"Simpson, Summers and Gutierrez",641.25
Erickson and Sons,639.66
Klein Group,639.06
Davis-Wright,638.98
Snyder Ltd,638.78
"Coleman, Marsh and Li",637.89
"Fisher, Avila and Stewart",637.26
Harris-Nunez,637.07
"Hardy, Mcconnell and Stein",636.3
Young-Hicks,635.39
Bush-Hill,634.52
Mendoza-Payne,633.23
"Cantu, Martin and Reynolds",632.71
Roberts-Joseph,632.33
"Paul, Zamora and Short",632.03
"Padilla, Moore and Fields",631.96
Fisher-Gomez,631.54
Shaw Inc,631.19
"Rodriguez, Wheeler and Short",631.02
"Marsh, Wagner and Wiley",630.4
Harrison-Jacobson,630.29
"Figueroa, Gutierrez and Adams",630.07
"Taylor, Novak and Moore",628.74
"Peters, Sanders and Mann",627.94
"Marks, Friedman and Jones",626.79
"Clements, Moreno and Sanders",626.19
"Reed, Cervantes and Wright",624.78
Carter PLC,624.41
Jacobs and Sons,623.3
"Ball, Morgan and Espinoza",623.26
Parker Group,622.36
Berry-Gonzalez,620.72
Arnold-Martinez,620.48
Bowers-Cooper,620.08
"Hanson, Robertson and Taylor",619.05
Stewart-Irwin,618.56
Cochran-Shelton,617.78
Parks-Morse,617.52
"Young, Reese and Mccall",616.78
"Thomas, Peterson and Chen",616.6500000000001
Kelly-Santiago,615.69
Anderson-Scott,615.6899999999999
Perez-Ramirez,615.58
Porter Inc,614.71
Warren and Sons,613.22
Thomas-Richards,612.5999999999999
Brock LLC,611.67
"Johnson, Moore and Smith",610.95
Huang PLC,610.34
"Mendez, Jackson and Hughes",609.29
"Ellis, Mcbride and Thompson",608.97
Williams-Rhodes,608.5
"Davis, Rodriguez and Spencer",608.4
"Harris, Hull and Hayes",608.2
Peters-Watkins,607.39
Benson-Woods,606.56
"Allen, Aguilar and Jacobs",606.14
Alvarez-Alvarez,606.02
Roman Inc,605.95
Palmer-Gomez,605.06
Huerta-Christian,604.75
"Davis, Sosa and Phelps",604.28
Wheeler PLC,603.48
Flynn-Tapia,603.44
"Lawrence, Wolf and Carlson",603.27
Stewart-Berg,603.22
"White, Brown and Wallace",603.18
Harvey-Gordon,602.07
Mullins Group,602.02
"Key, Dickson and Garcia",602.0
Walls PLC,601.98
Wheeler-Glover,601.9
"Reyes, Reilly and Lee",600.79
"Morgan, Kennedy and Cohen",600.3
Riley Ltd,599.95
Adkins-Costa,599.34
Mcdaniel and Sons,598.14
Robinson-Rivera,597.56
Butler-Arias,597.1
Lopez-Powell,596.3100000000001
Velasquez-Castro,595.87
"Stone, Carpenter and Johnston",594.72
Wagner-James,594.04
Bauer Ltd,593.38
Sellers-Miller,592.83
Smith-Moore,592.35
West-Stewart,591.62
Williams-Davies,590.72
"Taylor, Nichols and Swanson",590.43
"Murray, Zimmerman and Lawrence",590.35
"Hall, Porter and Williams",589.68
Cline LLC,587.8
Roberts-Wilson,587.76
"Olsen, Walker and Vincent",587.66
Coleman-Robinson,587.64
Young Group,587.36
"Reed, Adams and Reyes",587.01
Fowler and Sons,586.06
"Williams, Smith and Taylor",585.38
"Moore, Cabrera and Ewing",585.33
"Little, Rocha and Bailey",585.2
Foley-Silva,585.0
"Wright, Bruce and Gonzalez",584.91
Smith-Fitzgerald,584.52
Rowe-Jones,584.48
"Mills, Mack and West",584.37
"Rivas, Butler and Butler",584.06
Sims-Valentine,583.88
Harrington Group,583.76
"Farmer, Perry and Smith",582.39
"Leon, Sanders and Thomas",582.3
Vargas-Bell,582.09
"Mitchell, Pugh and Johnson",582.03
"Mcintyre, Berry and Myers",581.9
Roberts-Ruiz,581.5
Zamora PLC,581.29
"Anderson, Baker and Ward",581.22
Murphy-Watson,580.41
Johnson-Alexander,580.06
"Wilkerson, Lopez and Mcdonald",579.88
Morgan and Sons,579.42
Walls Inc,579.18
Smith-Perez,578.72
Williams-Gonzales,578.64
Lynn-Torres,577.49
"Scott, Davila and Lawson",577.32
Carter Group,576.84
"Anderson, Garcia and Roth",576.36
"Wright, Jones and Paul",576.26
Smith-Gordon,575.52
Allen-Martin,574.81
Bates-Robles,573.91
Jacobs-Austin,573.32
"Grant, Harrington and Howard",572.72
Davis-Ayala,571.14
"Hawkins, Marsh and Butler",570.64
Stewart-Mcdonald,569.82
Bryant-Figueroa,567.51
"Parker, Ortiz and Powell",565.71
Diaz-Ball,565.69
"Hill, Maxwell and Rodriguez",565.04
"Shannon, Robinson and Greene",563.31
Patterson-Keith,562.68
Gomez Group,562.51
Daugherty LLC,561.84
"Reynolds, Clements and Shepherd",559.95
"Ball, Smith and Kane",557.4
Smith-Cochran,556.48
Gallegos Group,555.04
"Young, Wilkerson and Craig",554.4
"Moon, Lopez and Juarez",554.37
Blake-Levy,553.58
"Thompson, Deleon and Hanson",553.52
"Anderson, Roberts and Gilmore",553.41
Figueroa-Blair,553.1
Nichols LLC,552.84
"Riley, Barnes and Burgess",552.72
Freeman Ltd,552.68
"Flores, Thomas and David",552.42
"Scott, Taylor and Smith",551.79
"Ruiz, Lowery and Baker",551.5
"Cooper, Chaney and Harrison",551.49
"Weaver, Little and Brown",550.68
Davis-Phelps,548.14
"Wright, Freeman and Craig",547.95
Camacho-Butler,547.94
"Downs, Morris and Maddox",547.89
Rios Ltd,547.26
"Fitzgerald, Morgan and Zimmerman",546.44
"Lopez, Watson and Brady",546.35
"Giles, Walker and Carroll",545.1899999999999
"Rodriguez, Pratt and Benitez",545.14
Moss-Holmes,545.08
Merritt-Wilkins,544.7
"Torres, Knox and Allen",544.48
"Thompson, Conway and Greene",544.3199999999999
Russell-Burgess,544.2
Thompson-Barrett,544.1
"Rodriguez, Irwin and Russell",543.94
"Graham, Fields and Gallagher",543.75
Gutierrez-Rice,543.0
"Baldwin, Kline and May",542.04
"Neal, Simon and Wells",541.28
Simpson-Escobar,541.16
Graham-Webb,540.08
Wong-Patel,538.82
Weiss Group,536.91
Herring-Williams,536.46
"Kerr, Rocha and Cochran",536.36
Scott-Le,536.34
Soto Inc,536.1899999999999
"Baxter, Shaw and White",536.01
Farmer PLC,535.61
Silva-Hernandez,535.44
"Davis, Cross and Hall",535.4
Luna-Sampson,534.82
Howard-Lopez,534.6
"Wallace, Torres and Anderson",534.1
"Rich, Taylor and Nelson",531.91
"Finley, Johnston and Wilson",531.59
"Rich, Arnold and Glenn",531.5
"White, Nichols and King",531.27
"Williams, Terry and Haas",530.95
Haley-Morris,529.01
"Gregory, Ayers and White",528.55
Wright-Robinson,527.64
"Torres, Bush and Morrison",527.23
Bartlett-Becker,526.56
Barnes-Roberts,526.5
"Anderson, House and Krause",526.04
"Harris, Thornton and Li",525.96
"Smith, Berry and Turner",525.56
Price-Higgins,524.66
Perez-Avila,524.34
Colon LLC,523.4399999999999
Mendoza Ltd,523.28
Woodward-Moore,523.08
"Fitzgerald, James and Clark",522.76
Sanford-Leon,522.59
Davis-Taylor,521.95
"Lucas, Rasmussen and Rivera",521.39
Ramirez-Cox,521.37
"Lin, Walker and Ellison",521.29
Giles Group,521.25
Olsen-Haley,521.04
Atkins-Smith,520.32
"Jensen, Thompson and Gardner",519.6
Herrera and Sons,519.3
"Smith, Gonzalez and Scott",519.04
"Solomon, Hayes and Miller",518.8
Taylor-Yoder,518.05
Fitzpatrick Ltd,517.74
Lee-Rodriguez,516.58
Warner-Olson,516.58
"Norton, French and Miller",516.55
Watson-Norman,516.08
Arnold Group,515.56
"Cardenas, Cortez and Johnson",515.34
Strickland PLC,515.22
"Williamson, Davis and Moore",514.62
"Howard, Carr and Morrow",514.34
"Long, Anderson and Goodwin",513.92
Salas-Kelley,513.29
Baker Group,512.28
"Martin, Hopkins and Watson",511.02
"Baker, Berry and Weeks",510.95
Morgan Ltd,510.8
Summers-Walker,510.8
"Good, Brewer and Fisher",509.77
Taylor-Ford,509.45
Wright-Hoffman,507.8
"Morrow, Porter and Simmons",507.72
"Murphy, Daniels and Clark",507.36
"Browning, Jordan and Stout",507.29
Davis-Lopez,506.38
Smith-Strong,506.07
"Wade, Barnes and Salinas",505.88
Mcneil Inc,505.6
Bryant-Hickman,504.57
"Miller, Moore and Powell",504.26
Lee Inc,503.84
"Swanson, Peterson and Weber",503.71
Martin-Villegas,503.47
Barton Inc,502.59999999999997
"Gill, Palmer and Edwards",502.22
Ibarra PLC,501.04
"Ellis, Mooney and Snyder",500.97
"Kennedy, Clayton and Peterson",500.3
Mcclain Inc,499.12
Johnson-Welch,498.85
Harris-Johns,498.54
"Moore, Williams and Schmidt",498.54
"Joseph, Andrews and Page",496.54
Silva-Harper,496.36
Snyder PLC,494.64
Church Ltd,494.56
Allen-Vaughn,494.49
Hancock-Smith,493.74
"Mendoza, Schaefer and Ramos",491.46
Brady-Watts,491.37
Smith-Martinez,490.43
"Morgan, Sullivan and Jones",490.22
Rios-Perez,490.22
"Burnett, Brewer and Jackson",489.84
Richards-Young,489.8
Mathis PLC,489.06
"Hodges, Robbins and Adams",488.84
Flowers-Rivera,488.04
Bender-Mason,487.23
Wilson-Dennis,486.83
"Suarez, Williams and Doyle",486.57
Holmes-Vega,486.07
Lopez-White,485.28
"Garcia, Yang and Gardner",485.26
"Elliott, Wagner and Bowers",483.8
Wheeler-Brown,483.31
Jones-Chavez,483.18
Murillo-Jones,480.12
Jones-Smith,478.88
"Wilkerson, Pratt and Johnson",478.68
"Lloyd, Walker and Brock",477.09000000000003
"Wilson, Hughes and Bailey",476.02
Lucas-Ellison,475.85
Hogan and Sons,475.16
"Peck, Bates and Robles",474.7
David-Watkins,474.5
"Jones, Vargas and Mora",473.65000000000003
Thompson-Harrison,473.54
Allen-May,470.7
"Lopez, Hess and Smith",469.85
"Leon, Brown and Butler",467.92
"Torres, Richards and Bass",465.98
"Johnson, Gonzalez and Santos",465.42
"Holland, Smith and Fisher",464.22
Todd Group,463.65000000000003
"Romero, Marshall and Sims",463.44
Jenkins LLC,463.29
"Thompson, Berg and Phillips",462.39
"Johnson, Mercer and Camacho",462.17
"Foster, Montgomery and Alexander",462.12
Dean-Gay,461.82
Freeman PLC,461.57
Harris-Vance,461.18999999999994
"Lambert, Patterson and Becker",461.0
Erickson Ltd,460.98
"Leonard, Thomas and Payne",459.4
"Barrera, Howell and Riggs",458.15
Jenkins-Lamb,458.01
"Bauer, Davenport and Valentine",456.68999999999994
"Phillips, Thomas and Rodriguez",456.32
"Martin, Whitaker and Johnson",455.74
Smith-Kelly,455.45000000000005
Kelley-Thomas,454.89
Newman-Lopez,454.72
"Ortiz, Tucker and Smith",454.38
"Gardner, Parker and Watkins",453.96
Nunez-Andrade,453.82
"Mitchell, Murphy and Palmer",453.45000000000005
Fry-Steele,451.95
Mendez and Sons,451.76
Scott-Reyes,450.34
Guzman-Carlson,450.31
"Bowman, Drake and Liu",450.25
Johnson-Schultz,450.11
"Morales, Henderson and Reeves",449.09999999999997
"Mendez, Caldwell and Macdonald",448.95
"Merritt, Wilson and Ramirez",448.9
Miranda-Pearson,448.6
Brooks-Vaughn,448.42
Oconnor PLC,447.52
"Chaney, Garza and Hall",447.49
Smith-Gomez,445.89
"Higgins, White and Garrett",445.86
"Stewart, Curry and Long",445.82
Roberts-Bowman,445.2
Wall Ltd,445.11
"Reed, Diaz and Olson",445.0
James-Henry,444.88
Howard-Gilbert,443.43
Pace-Garcia,441.78
Holloway-Henry,441.0
Norris-Ochoa,440.9
Glenn-Lang,438.81000000000006
"Ramirez, Simmons and Bailey",438.76
"Holt, Bauer and Blake",436.9
Taylor-Schmidt,436.14
"Shields, Snow and Smith",434.87
Hendricks Ltd,434.61
Drake-Gardner,433.6
"Anderson, Browning and Murphy",432.2
"Hooper, Jenkins and Weaver",431.97
Monroe-Contreras,431.2
Allen-Sullivan,430.83000000000004
"Patterson, Mays and Olson",429.96
Ray-Martin,429.76
"Johnson, Gardner and Smith",429.72
"Davis, Combs and Short",428.98
Thomas-Alexander,428.7
Reilly-Harris,428.52
Whitney Group,427.51
Adams-Poole,427.17
Reilly-Davis,426.25
Miles-Perkins,426.05
Cohen and Sons,425.5
Martinez-Dunlap,424.26
"Gibson, Turner and Williams",424.2
Patterson-Rogers,423.76
"Williams, Hart and Vincent",423.72
Cunningham-Carroll,423.56
"Banks, Wong and Ramirez",423.22
Kirby PLC,423.0
"Roberts, Hamilton and Brown",422.26
"Williams, Miller and Sandoval",421.3
Phillips-Santana,419.66
"Figueroa, Swanson and Lewis",418.98
Thomas-Hahn,418.67
"Kennedy, Mcfarland and Gray",418.40000000000003
Bell Group,418.39
Lewis Ltd,418.16
"Wolf, Leblanc and Smith",416.78
Dixon-Hernandez,416.19
"Nichols, Williams and Larsen",415.78
Ramirez PLC,415.67
"Combs, Riley and Miller",415.39
"Fox, Taylor and Henry",414.39
Zuniga Group,413.84
Wolf-Andrews,413.62
"Herrera, Kim and Garrett",413.54999999999995
"Robinson, Chen and Thomas",413.43
Cisneros Inc,412.88
Ross and Sons,411.99
Buckley-Carpenter,411.57
Hurley PLC,411.5
Knight Ltd,410.28
"Maldonado, Sanchez and Jones",410.14
Lozano Ltd,409.51
"Madden, Figueroa and Stafford",408.92
"Hickman, Johnson and Zimmerman",408.71
"Graham, Cabrera and Barnes",408.39
Jackson-Hendricks,408.35
"Yang, Willis and Walker",407.91
"Kennedy, Santana and Flynn",407.90999999999997
Duarte Group,407.56
Lee-Stevens,406.52
"Rhodes, Perry and Carlson",406.5
Solomon-Le,405.75
"Palmer, Brown and Wilson",405.64
Warren-Peters,405.54
Davis-Gilbert,405.2
Hawkins-Henry,404.87
Horne Inc,404.49
Kennedy-Riddle,404.36
"Salas, Nelson and Caldwell",404.29
"Bates, Everett and Vazquez",403.94
"Garcia, Walker and Smith",402.76
"Sampson, Wright and Christensen",402.33000000000004
"Jones, Berry and Adams",400.83000000000004
Lewis-Jackson,400.18
King-Ross,399.39
Warren Inc,397.77
Stevens-Mullins,397.4
"Thomas, Wright and Vincent",397.28
Alvarado Ltd,397.2
"Kelly, Maxwell and Wilson",396.53
Parks-Sanchez,395.88
Evans-Valentine,395.32
Huang Group,394.63
Taylor-Hoover,394.41
Villegas PLC,394.32
"Hamilton, Moore and Mckay",393.83
Rice Inc,393.75
Blackwell-Thompson,393.22
"Diaz, Guzman and Wilson",393.2
"Weaver, Dunlap and Pugh",391.35
Cordova-Mitchell,390.2
Huerta-Evans,387.95000000000005
Elliott Group,387.87
Ramos-Manning,387.1
Thompson-Mcdaniel,386.54999999999995
Morris-Clark,386.16
Lewis-Robinson,385.89
Alvarez-Rodriguez,385.42
Bruce and Sons,384.75
"Carrillo, Shelton and Goodman",383.72
"Oneal, Werner and Francis",383.66
"Norman, Floyd and Fernandez",383.43
Decker Group,383.4
Tyler LLC,383.12
"Gonzalez, Wagner and Thompson",382.65
Cobb-Wright,382.27
Anderson-Miller,382.24
"Mullen, Brewer and Hernandez",381.47
